subject,session_i,session_j,pv_corr,ens_corr,day_distance,circadian_distance,circadian_distance_reported
UT13,REM_Sleep_20230914,REM_Sleep_20230915,0.6757217870961474,0.9190499409767142,1.0,0.9666666666666686,3.2166666666666686
UT13,REM_Sleep_20230914,REM_Sleep_20230915,0.6973867155824126,0.8922048737514549,1.0,0.05000000000000071,3.2166666666666686
UT13,REM_Sleep_20230914,Good_Run_20230916,0.7347392664266861,0.8672716919263157,2.0,0.11666666666666714,0.3500000000000014
UT13,REM_Sleep_20230914,Good_Run_20230918,0.6556933971244614,0.8823805571798676,4.0,0.4833333333333343,0.8500000000000014
UT13,REM_Sleep_20230914,REM_Sleep_20230919,0.8048401649755712,0.9548963096783734,5.0,0.5166666666666657,3.033333333333335
UT13,REM_Sleep_20230914,REM_Sleep_20230919,0.6655508834400307,0.9579483542409649,5.0,0.4833333333333343,3.033333333333335
UT13,REM_Sleep_20230914,Good_Run_20230920,0.7692113542201796,0.9210667494348819,6.0,0.283333333333335,2.700000000000003
UT13,REM_Sleep_20230914,REM_Sleep_20230925,0.7336797792264159,0.7962913074212419,11.0,1.0666666666666664,2.7333333333333343
UT13,REM_Sleep_20230914,REM_Sleep_20230925,0.5655370958265741,0.8440555041129584,11.0,1.0500000000000007,2.7333333333333343
UT13,REM_Sleep_20230914,Good_Run_20230926,0.4271825471186113,0.8538858064507661,12.0,0.5500000000000007,2.366666666666667
UT13,REM_Sleep_20230914,Good_Run_20230927,0.48103053414235386,0.8533020767847902,13.0,0.4499999999999993,1.7666666666666693
UT13,REM_Sleep_20230914,Good_Run_20230927,0.7090645262665783,0.9187629674013691,13.0,0.8833333333333329,1.7666666666666693
UT13,REM_Sleep_20230914,Good_Run_20230928,0.8140900409386125,0.872040229120641,14.0,0.7166666666666686,1.8833333333333364
UT13,REM_Sleep_20230914,REM_Sleep_20230915,0.8150737099945383,0.8974139444357061,1.0,0.9666666666666686,3.2166666666666686
UT13,REM_Sleep_20230914,REM_Sleep_20230915,0.8318814355862795,0.8769638101756142,1.0,0.05000000000000071,3.2166666666666686
UT13,REM_Sleep_20230914,Good_Run_20230916,0.8010161998883613,0.8440401287154871,2.0,0.11666666666666714,0.3500000000000014
UT13,REM_Sleep_20230914,Good_Run_20230918,0.5529716062647011,0.8540614056646628,4.0,0.4833333333333343,0.8500000000000014
UT13,REM_Sleep_20230914,REM_Sleep_20230919,0.7729105803875805,0.9295608571066879,5.0,0.5166666666666657,3.033333333333335
UT13,REM_Sleep_20230914,REM_Sleep_20230919,0.5920461950548565,0.9479831862326193,5.0,0.4833333333333343,3.033333333333335
UT13,REM_Sleep_20230914,Good_Run_20230920,0.8087420839303133,0.9234190690737627,6.0,0.283333333333335,2.700000000000003
UT13,REM_Sleep_20230914,REM_Sleep_20230925,0.8670481011386161,0.8457153590162964,11.0,1.0666666666666664,2.7333333333333343
UT13,REM_Sleep_20230914,REM_Sleep_20230925,0.657443905292264,0.8578260477472152,11.0,1.0500000000000007,2.7333333333333343
UT13,REM_Sleep_20230914,Good_Run_20230926,0.621249681796544,0.7974175984947549,12.0,0.5500000000000007,2.366666666666667
UT13,REM_Sleep_20230914,Good_Run_20230927,0.5803723589671198,0.8312980561945124,13.0,0.4499999999999993,1.7666666666666693
UT13,REM_Sleep_20230914,Good_Run_20230927,0.7443615990662719,0.8943373126885011,13.0,0.8833333333333329,1.7666666666666693
UT13,REM_Sleep_20230914,Good_Run_20230928,0.7775876513692279,0.8412071751918505,14.0,0.7166666666666686,1.8833333333333364
UT13,REM_Sleep_20230915,REM_Sleep_20230915,0.7184154666203574,0.9371829686064522,0.0,1.0166666666666693,0.0
UT13,REM_Sleep_20230915,Good_Run_20230916,0.7206743064943297,0.9025704936877883,1.0,1.0833333333333357,2.866666666666667
