subject,session_i,session_j,pv_corr,ens_corr,day_distance,circadian_distance,circadian_distance_reported
UT14,Day7,Day15,0.6047151879770929,0.22092642208743007,9.0,1.25,2.650000000000002
UT14,Day7,Day16,0.5802254279025727,0.021729132004763237,10.0,0.2833333333333332,1.1999999999999993
UT14,Day7,Day17,0.26847639365494735,-0.1992548554802457,11.0,1.1833333333333336,2.3000000000000007
UT14,Day7,Day18,0.5187737692053995,-0.26024887434990057,12.0,0.6500000000000004,5.583333333333334
UT14,Day7,Day19,0.6351779983358398,-0.33004038726292284,13.0,1.083333333333334,6.5166666666666675
UT14,Day7,Day21,0.5952293653506796,0.3012414628970669,15.0,1.7166666666666668,7.4
UT14,Day7,Day22,0.7838326050388222,0.4599246886505119,16.0,1.1833333333333336,7.816666666666668
UT14,Day8,Day9,0.3447590681243744,0.15156501799149608,1.0,0.3166666666666682,0.13333333333333286
UT14,Day8,Day10,0.5718370779577172,0.5088959604778488,3.0,0.05000000000000071,9.7
UT14,Day8,Day11,0.3995354557889479,0.1086110809476549,4.0,0.31666666666666643,2.216666666666667
UT14,Day8,Day12,0.640441484086574,-0.22466027361098342,5.0,0.33333333333333215,0.5999999999999996
UT14,Day8,Day13,0.5854482183968823,-0.05315659477895751,6.0,0.8666666666666671,11.633333333333333
UT14,Day8,Day14,0.30207591048490984,0.12450211492187047,7.0,0.05000000000000071,3.799999999999999
UT14,Day8,Day15,0.25439013171963537,0.15461697619542883,8.0,0.5166666666666675,5.716666666666665
UT14,Day8,Day16,0.3857109203273937,0.34653018928475515,9.0,0.4499999999999993,9.566666666666666
UT14,Day8,Day17,0.5564139520217726,-0.004627069409733716,10.0,0.45000000000000107,6.066666666666666
UT14,Day8,Day18,0.24839159557887547,-0.06084931071206476,11.0,0.08333333333333215,2.783333333333333
UT14,Day8,Day19,0.40446355671172324,-0.25378245471114846,12.0,0.3500000000000014,1.8499999999999996
UT14,Day8,Day21,0.4255595773854229,0.10104623715257413,14.0,0.9833333333333343,0.9666666666666668
